id,ts,signal_type,platform,airfield,is_standdown,source,msg_id,evidence,raid_day
61567,2026-03-30T09:55:32+00:00,carrier,mig31k,,False,kpszsu,59084,"⚠Увага!
🚀Ракетна небезпека по всій території України!
🛫Зліт МіГ31К.",2026-03-30
61568,2026-03-30T11:04:52+00:00,carrier,mig31k,Саваслейка,False,kpszsu,59090,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К з аеродрому Саваслейка (Нижньогородська область рф).",2026-03-30
61569,2026-03-30T14:27:01+00:00,carrier,mig31k,,False,kpszsu,59104,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-03-30
61570,2026-03-30T18:58:50+00:00,carrier,mig31k,,False,kpszsu,59123,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-03-30
61571,2026-04-03T07:23:49+00:00,carrier,mig31k,,False,kpszsu,59388,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-04-02
61572,2026-04-03T12:25:53+00:00,carrier,mig31k,,False,kpszsu,59420,"⚠Увага!
🚀Ракетна небезпека по всій території України!
🛫Зліт МіГ31К.",2026-04-03
61573,2026-04-17T16:53:01+00:00,carrier,mig31k,Саваслейка,False,kpszsu,60209,"⚠Увага!
🚀Ракетна небезпека по всій території України!
🛫Зафіксовано зліт МіГ-31К з аеродрому Саваслейка!",2026-04-17
61574,2026-04-17T17:09:32+00:00,carrier,mig31k,,True,kpszsu,60210,📢 Відбій небезпеки по МіГ-31К.,2026-04-17
61575,2026-04-30T12:35:16+00:00,carrier,mig31k,,False,kpszsu,60994,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-04-30
61576,2026-04-30T12:49:29+00:00,carrier,mig31k,,True,kpszsu,60997,📢 Відбій загрози по МІГ-31К,2026-04-30
61577,2026-05-13T16:04:46+00:00,carrier,mig31k,,False,kpszsu,61766,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-13
61578,2026-05-13T16:33:31+00:00,carrier,mig31k,,True,kpszsu,61768,📢 Відбій небезпеки по МіГ-31К.,2026-05-13
61579,2026-05-13T16:42:27+00:00,carrier,mig31k,,False,kpszsu,61769,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-13
61580,2026-05-13T17:08:52+00:00,carrier,mig31k,,True,kpszsu,61774,📢 Відбій небезпеки по МіГ-31К.,2026-05-13
61581,2026-05-13T17:24:14+00:00,carrier,mig31k,,False,kpszsu,61776,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-13
61582,2026-05-13T17:49:15+00:00,carrier,mig31k,,True,kpszsu,61777,📢 Відбій загрози по МіГ-31К,2026-05-13
61583,2026-05-13T21:55:54+00:00,carrier,mig31k,,False,kpszsu,61794,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-13
61584,2026-05-19T08:47:02+00:00,carrier,mig31k,,False,kpszsu,62242,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-18
61585,2026-05-19T09:00:42+00:00,carrier,mig31k,,True,kpszsu,62243,📢 Відбій загрози по МіГ-31К,2026-05-19
61586,2026-05-23T21:32:59+00:00,carrier,mig31k,,False,kpszsu,62555,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-05-23
61587,2026-05-27T09:24:22+00:00,carrier,mig31k,,False,kpszsu,62981,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К.",2026-05-27
61588,2026-05-27T10:16:07+00:00,carrier,mig31k,,True,kpszsu,62987,📢 Відбій загрози по МіГ-31К.,2026-05-27
61589,2026-05-27T18:56:47+00:00,carrier,mig31k,,False,kpszsu,63018,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К.",2026-05-27
61590,2026-05-28T19:58:10+00:00,carrier,mig31k,,False,kpszsu,63125,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К.",2026-05-28
61591,2026-05-29T00:08:31+00:00,carrier,mig31k,,False,kpszsu,63149,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К.",2026-05-28
61592,2026-05-29T12:01:06+00:00,carrier,mig31k,,False,kpszsu,63203,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К.",2026-05-29
61593,2026-05-29T12:40:54+00:00,carrier,mig31k,,True,kpszsu,63210,📢 Відбій ракетної небезпеки по МіГ-31К.,2026-05-29
61594,2026-06-20T15:31:38+00:00,carrier,mig31k,,False,kpszsu,65711,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-06-20
61595,2026-06-20T15:55:17+00:00,carrier,mig31k,,True,kpszsu,65715,📢 Відбій небезпеки по МіГ-31К.,2026-06-20
61596,2026-06-20T21:54:44+00:00,carrier,mig31k,,False,kpszsu,65752,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К",2026-06-20
61597,2026-06-20T22:20:22+00:00,carrier,mig31k,,True,kpszsu,65755,📢 Відбій небезпеки по МіГ-31К.,2026-06-20
61598,2026-06-21T00:40:43+00:00,carrier,mig31k,,False,kpszsu,65767,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-20
61599,2026-06-21T01:09:06+00:00,carrier,mig31k,,True,kpszsu,65777,📢 Відбій небезпеки по МіГ-31К.,2026-06-20
61600,2026-06-21T09:20:56+00:00,carrier,mig31k,,False,kpszsu,65863,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-21
61601,2026-06-21T09:39:45+00:00,carrier,mig31k,,True,kpszsu,65872,📢 Відбій загрози по МіГ-31К.,2026-06-21
61602,2026-06-22T12:34:57+00:00,carrier,mig31k,,False,kpszsu,66017,"🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-22
61603,2026-06-22T12:56:55+00:00,carrier,mig31k,,True,kpszsu,66019,📢 Відбій загрози по МіГ-31К.,2026-06-22
61604,2026-06-23T19:04:34+00:00,carrier,mig31k,,False,kpszsu,66103,"⚠ Увага!
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-23
61605,2026-06-23T19:24:38+00:00,carrier,mig31k,,True,kpszsu,66104,📢 Відбій загрози по МіГ-31К.,2026-06-23
61606,2026-06-23T20:13:29+00:00,carrier,mig31k,,False,kpszsu,66106,"⚠ Увага!
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-23
61607,2026-06-23T20:30:34+00:00,carrier,mig31k,,True,kpszsu,66108,📢 Відбій загрози по МіГ-31К.,2026-06-23
61608,2026-06-26T16:10:47+00:00,carrier,mig31k,,False,kpszsu,66506,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К!",2026-06-26
61609,2026-06-26T16:25:36+00:00,carrier,mig31k,,True,kpszsu,66509,📢 Відбій загрози по МіГ-31К.,2026-06-26
61610,2026-07-01T23:16:01+00:00,carrier,kalibr_ship,,False,kpszsu,67038,"⚠Увага!
🚀Зафіксовано ймовірні пуски крилатих ракет ""Калібр"" з Чорного моря.
👀 Слідкуйте за нашими повідомленнями та не ігноруйте сигнали повітряної тривоги.",2026-07-01
61611,2026-07-05T20:58:50+00:00,carrier,tu95,Оленья,False,kpszsu,67440,"⚠ Увага!
✈ Зафіксовано зліт кількох бортів Ту-95МС з аеродрому ""Оленья"" (Мурманська область, рф)! 

 Слідкуйте за нашими повідомленнями!
 У разі оголошення повітряної тривоги – прямуйте в укриття!",2026-07-05
61612,2026-08-04T17:37:34+00:00,carrier,mig31k,,True,kpszsu,71508,Відбій загрози по МіГ-31К,2026-08-04
61613,2026-08-07T14:46:41+00:00,carrier,mig31k,Саваслейка,False,kpszsu,71871,"⚠УВАГА
🚨 Вся Україна - ракетна небезпека!
🛫 Зафіксовано зліт МіГ-31К з аеродрому Саваслейка!",2026-08-07
61614,2026-08-07T15:13:39+00:00,carrier,mig31k,,True,kpszsu,71873,📢 Відбій загрози по  МіГ-31К.,2026-08-07
